season,round,driverId,circuitId,pitted_under_sc,beta,ci_lower,ci_upper,cluster_label,below_median_elasticity
2018,19,vandoorne,rodriguez,0.0,0.7028,0.5953,0.8103,Balanced / Standard Racing,0
2018,20,vandoorne,interlagos,0.0,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2018,21,vandoorne,yas_marina,0.0,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2012,1,vergne,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2012,2,vergne,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2012,3,vergne,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2012,4,vergne,bahrain,,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2012,5,vergne,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2012,6,vergne,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2012,7,vergne,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2012,8,vergne,valencia,,0.5719,0.4161,0.7276,,1
2012,9,vergne,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2012,10,vergne,hockenheimring,,0.5423,0.4336,0.651,High-Overtaking / Fluid Strategy,1
2012,11,vergne,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2012,12,vergne,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2012,13,vergne,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2012,14,vergne,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2012,15,vergne,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2012,16,vergne,yeongam,,,,,,0
2012,17,vergne,buddh,,,,,,0
2012,18,vergne,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2012,19,vergne,americas,,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2012,20,vergne,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2013,1,vergne,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2013,2,vergne,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2013,3,vergne,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2013,4,vergne,bahrain,,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2013,5,vergne,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2013,6,vergne,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2013,7,vergne,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2013,8,vergne,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2013,9,vergne,nurburgring,,0.5076,0.3836,0.6315,,1
2013,10,vergne,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2013,11,vergne,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2013,12,vergne,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2013,13,vergne,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2013,14,vergne,yeongam,,,,,,0
2013,15,vergne,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2013,16,vergne,buddh,,,,,,0
2013,17,vergne,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2013,18,vergne,americas,,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2013,19,vergne,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2014,1,vergne,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2014,2,vergne,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2014,3,vergne,bahrain,,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2014,4,vergne,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2014,5,vergne,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2014,6,vergne,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2014,7,vergne,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2014,8,vergne,red_bull_ring,,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2014,9,vergne,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2014,10,vergne,hockenheimring,,0.5423,0.4336,0.651,High-Overtaking / Fluid Strategy,1
2014,11,vergne,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2014,12,vergne,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2014,13,vergne,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2014,14,vergne,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2014,15,vergne,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2014,16,vergne,sochi,,0.5888,0.4619,0.7157,Large Field Spread / Strategy-Dependent,0
2014,17,vergne,americas,,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2014,18,vergne,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2014,19,vergne,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2003,1,verstappen,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2003,2,verstappen,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2003,3,verstappen,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2003,4,verstappen,imola,,0.5779,0.4487,0.7072,High-Overtaking / Fluid Strategy,1
2003,5,verstappen,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2003,6,verstappen,red_bull_ring,,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2003,7,verstappen,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2003,8,verstappen,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2003,9,verstappen,nurburgring,,0.5076,0.3836,0.6315,,1
2003,10,verstappen,magny_cours,,0.7493,0.6306,0.868,,0
2003,11,verstappen,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2003,12,verstappen,hockenheimring,,0.5423,0.4336,0.651,High-Overtaking / Fluid Strategy,1
2003,13,verstappen,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2003,14,verstappen,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2003,15,verstappen,indianapolis,,0.3208,0.1348,0.5068,,1
2003,16,verstappen,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2007,7,vettel,indianapolis,,0.3208,0.1348,0.5068,,1
2007,11,vettel,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2007,12,vettel,istanbul,,0.7134,0.612,0.8148,,0
2007,13,vettel,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2007,14,vettel,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2007,15,vettel,fuji,,,,,,0
2007,16,vettel,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2007,17,vettel,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2008,1,vettel,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2008,2,vettel,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2008,3,vettel,bahrain,,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2008,4,vettel,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2008,5,vettel,istanbul,,0.7134,0.612,0.8148,,0
2008,6,vettel,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2008,7,vettel,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2008,8,vettel,magny_cours,,0.7493,0.6306,0.868,,0
2008,9,vettel,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2008,10,vettel,hockenheimring,,0.5423,0.4336,0.651,High-Overtaking / Fluid Strategy,1
2008,11,vettel,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2008,12,vettel,valencia,,0.5719,0.4161,0.7276,,1
2008,13,vettel,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2008,14,vettel,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2008,15,vettel,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2008,16,vettel,fuji,,,,,,0
2008,17,vettel,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2008,18,vettel,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2009,1,vettel,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2009,2,vettel,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2009,3,vettel,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2009,4,vettel,bahrain,,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2009,5,vettel,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2009,6,vettel,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2009,7,vettel,istanbul,,0.7134,0.612,0.8148,,0
2009,8,vettel,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2009,9,vettel,nurburgring,,0.5076,0.3836,0.6315,,1
2009,10,vettel,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2009,11,vettel,valencia,,0.5719,0.4161,0.7276,,1
2009,12,vettel,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2009,13,vettel,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2009,14,vettel,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2009,15,vettel,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2009,16,vettel,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2009,17,vettel,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2010,1,vettel,bahrain,,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2010,2,vettel,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2010,3,vettel,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2010,4,vettel,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2010,5,vettel,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2010,6,vettel,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2010,7,vettel,istanbul,,0.7134,0.612,0.8148,,0
2010,8,vettel,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2010,9,vettel,valencia,,0.5719,0.4161,0.7276,,1
2010,10,vettel,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2010,11,vettel,hockenheimring,,0.5423,0.4336,0.651,High-Overtaking / Fluid Strategy,1
2010,12,vettel,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2010,13,vettel,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2010,14,vettel,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2010,15,vettel,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2010,16,vettel,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2010,17,vettel,yeongam,,,,,,0
2010,18,vettel,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2010,19,vettel,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2011,1,vettel,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2011,2,vettel,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2011,3,vettel,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2011,4,vettel,istanbul,,0.7134,0.612,0.8148,,0
2011,5,vettel,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2011,6,vettel,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2011,7,vettel,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2011,8,vettel,valencia,,0.5719,0.4161,0.7276,,1
2011,9,vettel,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2011,10,vettel,nurburgring,,0.5076,0.3836,0.6315,,1
2011,11,vettel,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2011,12,vettel,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2011,13,vettel,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2011,14,vettel,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2011,15,vettel,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2011,16,vettel,yeongam,,,,,,0
2011,17,vettel,buddh,,,,,,0
2011,18,vettel,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2011,19,vettel,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2012,1,vettel,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2012,2,vettel,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2012,3,vettel,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2012,4,vettel,bahrain,,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2012,5,vettel,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2012,6,vettel,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2012,7,vettel,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2012,8,vettel,valencia,,0.5719,0.4161,0.7276,,1
2012,9,vettel,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2012,10,vettel,hockenheimring,,0.5423,0.4336,0.651,High-Overtaking / Fluid Strategy,1
2012,11,vettel,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2012,12,vettel,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2012,13,vettel,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2012,14,vettel,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2012,15,vettel,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2012,16,vettel,yeongam,,,,,,0
2012,17,vettel,buddh,,,,,,0
2012,18,vettel,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2012,19,vettel,americas,,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2012,20,vettel,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2013,1,vettel,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2013,2,vettel,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2013,3,vettel,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2013,4,vettel,bahrain,,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2013,5,vettel,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2013,6,vettel,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2013,7,vettel,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2013,8,vettel,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2013,9,vettel,nurburgring,,0.5076,0.3836,0.6315,,1
2013,10,vettel,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2013,11,vettel,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2013,12,vettel,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2013,13,vettel,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2013,14,vettel,yeongam,,,,,,0
2013,15,vettel,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2013,16,vettel,buddh,,,,,,0
2013,17,vettel,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2013,18,vettel,americas,,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2013,19,vettel,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2014,1,vettel,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2014,2,vettel,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2014,3,vettel,bahrain,,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2014,4,vettel,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2014,5,vettel,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2014,6,vettel,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2014,7,vettel,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2014,8,vettel,red_bull_ring,,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2014,9,vettel,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2014,10,vettel,hockenheimring,,0.5423,0.4336,0.651,High-Overtaking / Fluid Strategy,1
2014,11,vettel,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2014,12,vettel,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2014,13,vettel,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2014,14,vettel,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2014,15,vettel,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2014,16,vettel,sochi,,0.5888,0.4619,0.7157,Large Field Spread / Strategy-Dependent,0
2014,17,vettel,americas,,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2014,18,vettel,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2014,19,vettel,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2015,1,vettel,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2015,2,vettel,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2015,3,vettel,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2015,4,vettel,bahrain,,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2015,5,vettel,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2015,6,vettel,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2015,7,vettel,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2015,8,vettel,red_bull_ring,,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2015,9,vettel,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2015,10,vettel,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2015,11,vettel,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2015,12,vettel,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2015,13,vettel,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2015,14,vettel,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2015,15,vettel,sochi,,0.5888,0.4619,0.7157,Large Field Spread / Strategy-Dependent,0
2015,16,vettel,americas,,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2015,17,vettel,rodriguez,,0.7028,0.5953,0.8103,Balanced / Standard Racing,0
2015,18,vettel,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2015,19,vettel,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2016,1,vettel,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2016,2,vettel,bahrain,,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2016,3,vettel,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2016,4,vettel,sochi,,0.5888,0.4619,0.7157,Large Field Spread / Strategy-Dependent,0
2016,5,vettel,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2016,6,vettel,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2016,7,vettel,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2016,8,vettel,baku,,0.5122,0.3743,0.6501,High-Overtaking / Fluid Strategy,1
2016,9,vettel,red_bull_ring,,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2016,10,vettel,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2016,11,vettel,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2016,12,vettel,hockenheimring,,0.5423,0.4336,0.651,High-Overtaking / Fluid Strategy,1
2016,13,vettel,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2016,14,vettel,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2016,15,vettel,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2016,16,vettel,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2016,17,vettel,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2016,18,vettel,americas,,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2016,19,vettel,rodriguez,,0.7028,0.5953,0.8103,Balanced / Standard Racing,0
2016,20,vettel,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2016,21,vettel,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2017,1,vettel,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2017,2,vettel,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2017,3,vettel,bahrain,,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2017,4,vettel,sochi,,0.5888,0.4619,0.7157,Large Field Spread / Strategy-Dependent,0
2017,5,vettel,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2017,6,vettel,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2017,7,vettel,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2017,8,vettel,baku,,0.5122,0.3743,0.6501,High-Overtaking / Fluid Strategy,1
2017,9,vettel,red_bull_ring,,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2017,10,vettel,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2017,11,vettel,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2017,12,vettel,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2017,13,vettel,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2017,14,vettel,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2017,15,vettel,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2017,16,vettel,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2017,17,vettel,americas,,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2017,18,vettel,rodriguez,,0.7028,0.5953,0.8103,Balanced / Standard Racing,0
2017,19,vettel,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2017,20,vettel,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2018,1,vettel,albert_park,0.0,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2018,2,vettel,bahrain,0.0,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2018,3,vettel,shanghai,0.0,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2018,4,vettel,baku,1.0,0.5122,0.3743,0.6501,High-Overtaking / Fluid Strategy,1
2018,5,vettel,catalunya,0.0,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2018,6,vettel,monaco,0.0,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2018,7,vettel,villeneuve,0.0,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2018,8,vettel,ricard,1.0,,,,,0
2018,9,vettel,red_bull_ring,0.0,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2018,10,vettel,silverstone,1.0,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2018,11,vettel,hockenheimring,0.0,0.5423,0.4336,0.651,High-Overtaking / Fluid Strategy,1
2018,12,vettel,hungaroring,0.0,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2018,13,vettel,spa,1.0,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2018,14,vettel,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2018,15,vettel,marina_bay,0.0,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2018,16,vettel,sochi,0.0,0.5888,0.4619,0.7157,Large Field Spread / Strategy-Dependent,0
2018,17,vettel,suzuka,0.0,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2018,18,vettel,americas,0.0,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2018,19,vettel,rodriguez,0.0,0.7028,0.5953,0.8103,Balanced / Standard Racing,0
2018,20,vettel,interlagos,0.0,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2018,21,vettel,yas_marina,0.0,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2019,1,vettel,albert_park,0.0,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2019,2,vettel,bahrain,0.0,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2019,3,vettel,shanghai,0.0,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2019,4,vettel,baku,0.0,0.5122,0.3743,0.6501,High-Overtaking / Fluid Strategy,1
2019,5,vettel,catalunya,0.0,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2019,6,vettel,monaco,1.0,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2019,7,vettel,villeneuve,0.0,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2019,8,vettel,ricard,0.0,,,,,0
2019,9,vettel,red_bull_ring,0.0,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2019,10,vettel,silverstone,1.0,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2019,11,vettel,hockenheimring,1.0,0.5423,0.4336,0.651,High-Overtaking / Fluid Strategy,1
2019,12,vettel,hungaroring,0.0,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
